time	x_norm	y_norm	confidence
8.112048	1.052	0.474	1.0
8.120029	1.053	0.475	1.0
8.132034	1.053	0.473	1.0
8.139995	1.052	0.474	1.0
8.152204	1.052	0.476	1.0
8.164055	1.052	0.478	1.0
8.172013	1.052	0.476	1.0
8.184049	1.052	0.475	1.0
8.196010	1.051	0.478	1.0
8.204015	1.051	0.478	1.0
8.216105	1.050	0.478	1.0
8.224150	1.049	0.476	1.0
8.236077	1.050	0.478	1.0
8.248044	1.050	0.477	1.0
8.256156	1.051	0.477	1.0
8.268046	1.050	0.477	1.0
8.276017	1.049	0.477	1.0
8.288020	1.050	0.477	1.0
8.300058	1.050	0.477	1.0
8.308085	1.050	0.477	1.0
8.320098	1.048	0.476	1.0
8.332044	1.049	0.477	1.0
8.340075	1.038	0.477	1.0
8.352053	0.936	0.526	0.51591012884017728
8.360063	0.796	0.516	0.44965957499568154
8.372024	0.673	0.472	0.98999999999999999
8.384017	0.571	0.455	0.98999999999999999
8.392141	0.551	0.464	1.0
8.404036	0.545	0.461	1.0
8.412020	0.543	0.463	1.0
8.424101	0.544	0.466	1.0
8.436042	0.544	0.468	1.0
8.444016	0.544	0.471	1.0
8.456060	0.544	0.474	1.0
8.468006	0.544	0.474	1.0
8.476043	0.543	0.478	1.0
8.488044	0.543	0.480	1.0
8.496055	0.543	0.482	1.0
8.508048	0.542	0.484	1.0
8.520098	0.542	0.485	1.0
8.528098	0.543	0.486	1.0
8.540053	0.542	0.484	1.0
8.548011	0.541	0.483	1.0
8.560040	0.541	0.485	1.0
8.572013	0.542	0.486	1.0
8.580011	0.537	0.489	1.0
8.592063	0.509	0.495	1.0
8.604050	0.508	0.493	1.0
8.612054	0.509	0.491	1.0
8.624123	0.509	0.491	1.0
8.632010	0.509	0.494	1.0
8.644066	0.508	0.493	1.0
8.656020	0.507	0.494	1.0
8.664046	0.506	0.495	1.0
8.676042	0.506	0.493	1.0
8.684006	0.506	0.493	1.0
8.696081	0.506	0.493	1.0
8.708054	0.506	0.494	1.0
8.715998	0.506	0.494	1.0
8.728049	0.506	0.492	1.0
8.740018	0.506	0.493	1.0
8.748012	0.506	0.493	1.0
8.760036	0.506	0.491	1.0
8.768004	0.506	0.493	1.0
8.780054	0.506	0.495	1.0
8.792059	0.506	0.496	1.0
8.800052	0.506	0.496	1.0
8.812018	0.505	0.497	1.0
8.820012	0.506	0.495	1.0
8.832024	0.504	0.497	1.0
